word,workerID,hitID,status,score,senseID,remarks
smoking_gun_2,participant175,1PB5BZGYJ9PO3SZV0YKMTFXR1V1GDP,accepted,0,,
smoking_gun_2,participant56,1K49UT170INBV6COIQHO3GNIK4LM4R,accepted,1,,
smoking_gun_2,participant154,1NMCP99EZ01WKU2AIR63E5SWURG0E4,accepted,3,,
smoking_gun_2,participant5,10I707G8AMGTHPYVQZHC6XMG63UYE0,accepted,1,,
smoking_gun_2,participant171,1PB5BZGYJ9PO3SZV0YKMTFXR1W6GDW,accepted,1,,
smoking_gun_2,participant24,1SPKY3UH724L1CDRR4FCHF0CD91FGL,accepted,3,,
smoking_gun_2,participant130,1U1RT9EW43PNMOH4DSFOV5EWD1H9XU,accepted,0,,
smoking_gun_2,participant208,10N6GSUXM3JCMX34JQ967NJQQ678GI,accepted,1,,
smoking_gun_2,participant31,1W0JSB9Z389I7PQEA6WBRJTU53572K,accepted,0,,
smoking_gun_2,participant196,1SHDYCMLUTFS1M171EOMG3Q3X4B3EF,accepted,1,,
smoking_gun_2,participant150,1W2ZRI0ZQ0G9TPUPFNSKMO9E4S3OFM,rejected,5,,
smoking_gun_2,participant191,159VUDS86MABC6Q1XQHWB18NS8FA8N,rejected,3,,
smoking_gun_2,participant159,1ME6SBJAXZ83ZW7UCWBKF4IIGBDNNA,rejected,3,,
law_firm_2,participant112,1R08WR3EQQEK0EPVF3O4FIJFU9FWD7,accepted,5,,
law_firm_2,participant245,12A2UZNXQDFGAMSGU2A3TAHQ1KTVPP,accepted,5,,
law_firm_2,participant115,197Y0TAKXECXKZY7GA9C6EYDAUNMPB,accepted,3,,
law_firm_2,participant75,1P30RGUC74RU37F5V8YM5IGF7EWM1M,accepted,5,,
law_firm_2,participant141,1NH8ZK5SZY3H2OIXE90Z5B6UGLR9KF,accepted,5,,
law_firm_2,participant262,1PSORP4Z6P86PQ9FX88EHWA6K1167F,accepted,5,,
law_firm_2,participant69,1RJRVGZ8T8D4WJ8E5U0ELRB7TL6SJ2,accepted,1,,
law_firm_2,participant18,1CXLIJIV4HWQJ1DI2AHWCT86WEQLVN,accepted,1,,
law_firm_2,participant185,17ML1HW1G4TVRF4Z3VYNB2KHY8U8UD,accepted,5,,Firm in the partnership sense.
law_firm_2,participant107,106O9G7YXM21YOV9LX4S9IC11XSJMN,accepted,5,,It is a literal firm.
law_firm_2,participant58,12KZ5Y6AVPV3ZMXIMMEI11NSWPXQ84,accepted,5,,
law_firm_2,participant142,1AGNXW0P657XEGNLZDXN09LKK8FPYR,accepted,5,,
law_firm_2,participant96,1ERMK0QPWCBOV2VHB1IH6KHOXFEMD0,accepted,5,,
law_firm_2,participant227,1PD65DY44UHWIYPIJ7J7XN3DHIGAP8,accepted,5,,
law_firm_2,participant28,1W6CBQLEX5Z0OACINOQEMMAADOE1PF,accepted,4,,
law_firm_2,participant208,17COCMIAMZ25F84XMU3CK0CPTN0GH4,accepted,0,,
law_firm_2,participant172,17COCMIAMZ25F84XMU3CK0CPTN0HG5,accepted,3,,
law_firm_2,participant130,1G5GG8M92OL9KM76CQTJJ1M7DNPBID,accepted,4,,
law_firm_2,participant170,1SCMXA3GUUOCDV3QLOUSZYIMOM2EVH,accepted,5,,
law_firm_2,participant134,1IEZJPI7B5MD4OHT5NIRQFQ0CQY3CI,accepted,4,,
law_firm_2,participant131,1IA9X05EMZPFTGBKKDK8B9GUA5DYOH,accepted,1,,
law_firm_2,participant17,19CPPFDMLY7MR4CFWO0N4W6H2249J6,accepted,3,,
law_firm_2,participant56,1Z462LIZOTVX4K685S1AUMOOE8CT54,accepted,4,,
law_firm_2,participant175,1H517448K5QLTM9D27D7UKK99UVMFG,accepted,3,,
law_firm_2,participant118,1QQQEKCVFWWKKOM9C4PIY1TJ28CRE7,rejected,1,,
law_firm_2,participant202,1IDZGSG8LQHIDFFDR1571SSTB0UP94,rejected,1,,
law_firm_2,participant191,1JR6UXD7RVPQMTYF3WROSNVR535H85,accepted,5,,
law_firm_2,participant159,1JQ83OTQRKIVAMMBG8FM5PGV364YBN,accepted,3,,
law_firm_2,participant140,1TCMA6KUOEKQ3Y9AHV0RF7S5KPQFKU,accepted,5,,
law_firm_2,participant147,10SJQ626R8253DB33FJSXHX1PMEMIY,accepted,5,,
panda_car_2,participant112,1Y917F00VGWFWNWB6ZUH0WAV7BS19X,accepted,5,,
panda_car_2,participant170,1IBIK106S4ZBSLRGOB2MOTUHLP138F,accepted,5,,
panda_car_2,participant185,1Q5HNNBDQT8IS1305KQ6TE4QJ1DGQY,accepted,5,,Just a car used by police officers.
panda_car_2,participant28,1K6SMX7AF9EBLOT84UFGVSCMTC622Z,accepted,5,,Never heard of it.
panda_car_2,participant115,1M4FADYDPIF2NPPCL474UM7NL39YX0,accepted,5,,
panda_car_2,participant75,1QCCMWUT8X0C8OO4DWVCENQUUUD8YF,accepted,5,,The word panda is used to describe a type of car a police car so it is literally a car.
panda_car_2,participant141,1EXU4LZW31DR13UMWU70607SIDVGY8,accepted,5,,
panda_car_2,participant262,14328VIGO2I2QDAFOL2JEIOB6CNOCG,accepted,5,,
panda_car_2,participant125,16R91OM4N9LAX9ZHRJKGZ13Y0XGGVO,accepted,5,,
panda_car_2,participant69,1B0NE735KX3DAZJ8HT4SSTKIA14SUY,accepted,5,,
panda_car_2,participant107,1XLLAY3TW1D2GLAGAJO5KP7NT0HQ46,accepted,5,,
panda_car_2,participant19,1KL2N6WY38VO8S7D4BKYRNCWLAD6AE,accepted,5,,
panda_car_2,participant41,1UENJVHXEJTHYY3R69JU3IM06SRWFQ,accepted,5,,
panda_car_2,participant142,1S9PMHSAINRX8YCR56APUSI27XWB57,accepted,5,,
panda_car_2,participant245,1HYOD4OLJJVLTY7F4XQ3DCRF8BW0RW,accepted,5,,
panda_car_2,participant3,10QNFGCY546EY0TH02PB99F9FRMGCD,accepted,5,,
panda_car_2,participant256,1RTQGT4YD2YHRS109BFB0CI1FY55O0,accepted,5,,
panda_car_2,participant21,1CD9CINK1VW680V60LRCU5KXDURKJI,accepted,4,,
panda_car_2,participant87,1FLYWOL43WUIKBZMGNO16JONGULQMR,accepted,5,,
panda_car_2,participant96,1HW6YRA0SBGGV8EUT7HKHNR1QUM6QD,accepted,5,,
panda_car_2,participant227,1TUDC2XB1QNQ5LWJGOTK3EPLGRVAG6,accepted,0,,
panda_car_2,participant172,1RNKMK9965SG9LE38WN668N4UXY9BO,accepted,5,,
panda_car_2,participant208,1OQ5MP58Q1H88AJL3R360NUZKGTY7H,accepted,5,,
panda_car_2,participant134,1GK82WG4L52L0NSX0GU3RHAPE7KR1H,accepted,1,,
panda_car_2,participant131,1PD65DY44UHWIYPIJ7J7XN3DHJAAP4,accepted,5,,It's a car.
panda_car_2,participant175,1G5GG8M92OL9KM76CQTJJ1M7DN6IB1,accepted,5,,
panda_car_2,participant45,1CWSWF87778TRPGOWV0Y88TWK04M5K,accepted,5,,
panda_car_2,participant101,1CBEXM44OQEYG25P45ZYRWB72SZ1TM,accepted,5,,
panda_car_2,participant191,17CN0ZBZH4AF8128RNI0PUIAEB3T4J,rejected,3,,
panda_car_2,participant81,13UDFOZ6SQ5CV2QATZPMSCWYZ7SB7W,accepted,5,,
rat_run,participant142,1AYUPCWNXG63QHA3TYN6SG1FFWPJ58,accepted,1,,
rat_run,participant185,16NO78QDCYPTUHLY2M4HIM2582RA07,accepted,1,,Rats might use the 'rat run' but it is made for human travel. I get the impression that a person going along a rat run feels rather stealthy sneaky independent and adventurous.
rat_run,participant115,1MKTWPO5WYIDNE88MJEXOFM1O6ZSV5,accepted,0,,
rat_run,participant262,1UETGZ242P7CM4W5SJ09LI6I6PEX2K,accepted,1,,
rat_run,participant141,1598W0IWEKWT166GY58HWRLFDYTA1E,accepted,0,,
rat_run,participant171,1FTYHRNW40OZX3JMHSFF2RDSRGNFIU,accepted,1,,
rat_run,participant18,11B8FP8Q4Z7VFCWGCUH5JWPX8WSBZ2,accepted,0,,
rat_run,participant107,1UWFAPQW0CRDNZRIQR02MECWX5445J,accepted,0,,
rat_run,participant3,1LFVZ423T5V3KLCVMDHETZFYDRV52B,accepted,0,,
rat_run,participant245,1OQ5MP58Q1H88AJL3R360NUZJCMY71,accepted,0,,
rat_run,participant207,1QHG2O2T5IKUWIUNZPUMRDX53PLM0L,accepted,1,,
rat_run,participant125,124W83JWTN6VRGNICMHSHM6IYAP44X,accepted,0,,
rat_run,participant256,197Y0TAKXECXKZY7GA9C6EYDBXGMPB,accepted,1,,
rat_run,participant96,17ML1HW1G4TVRF4Z3VYNB2KHZAIU8S,accepted,1,,
rat_run,participant28,1GJLZIR182L5FXRCU8EJV217Q1EJBV,accepted,2,,
rat_run,participant17,1D7DOZEKTHQULT6XWIIFQC6VBWAV4S,accepted,1,,
rat_run,participant227,1EB7JLZ4BMYW981R3I44AXCEHPYMK2,accepted,0,,
rat_run,participant172,1CFJ03AF7KZIVJD58R3VJBU1RMQRZZ,accepted,0,,
rat_run,participant130,14FUIM8EWSQPATG21EA30E7WGVWM6H,accepted,0,,
rat_run,participant134,1GGQBTWYVSGFC2CVEQ3NW12TEF78S4,accepted,1,,
rat_run,participant170,18FJJ3WRP7QEGOQNINPW7GTPXUI9EV,accepted,1,,
rat_run,participant46,13QMXD56GPZOEUZM53S1OONSH82RN2,accepted,1,,
rat_run,participant45,186PVTYFA5BVBYQXCG8QJQVJF78TZZ,accepted,1,,
rat_run,participant154,1CWSWF87778TRPGOWV0Y88TWK08M5O,accepted,2,,
rat_run,participant56,1L5DZ9YR15KMIA4GZ9H3EZ0BUXSI7S,accepted,1,,
rat_run,participant5,1GNCZX8HW835NQ2VGDJN8DTGI53RC1,accepted,2,,
rat_run,participant150,1X9M5I4SH4QA6M91SPY9PQW6P9F75W,rejected,4,,
rat_run,participant191,1Z0J5DWPRG74PEQUP7B2C4J7XMB02J,accepted,2,,
rat_run,participant252,1O3DZHOTBG2Y11GLBJNITV1SVV6K5A,accepted,1,,
rat_run,participant159,1CD9CINK1VW680V60LRCU5KXDW5KJ0,accepted,1,,
sacred_cow_2,participant245,18ISBD11R956WFZY6ISE3DNX69LROC,accepted,0,1,
sacred_cow_2,participant262,1T12XKTU5Q1VOV1BM2TGYP9RX3PBGY,accepted,0,1,
sacred_cow_2,participant115,1LDYRWRC99IBPN121T5ZXBAPS824YP,accepted,0,1,
sacred_cow_2,participant141,16R91OM4N9LAX9ZHRJKGZ13Y0WTGVZ,accepted,5,2,
sacred_cow_2,participant171,1CWEGB3J22M1M9MFXFMB4WDR8VA2YX,accepted,5,2,
sacred_cow_2,participant125,1UO49NJ7M2H0QHXUCTEVWH1K4MGBKF,accepted,5,2,
sacred_cow_2,participant143,1KRHRS0TKBQXSP2L57BHT9EGE96GPU,accepted,0,1,
sacred_cow_2,participant185,16R91OM4N9LAX9ZHRJKGZ13Y0YKGVU,accepted,0,1,There is a bovine in sentence 1 but not in the other sentences.
sacred_cow_2,participant107,1SUK8FYTXAXEPNT0KPUOFHQEDUWQWA,accepted,0,1,There is no cow.
sacred_cow_2,participant3,1MFHWWQ3PX9963RWVAA7EKQWT0346N,accepted,0,1,
sacred_cow_2,participant142,1WL68U5592TQ7RIY1F0GN6IJFCMY3N,accepted,0,1,
sacred_cow_2,participant96,1TVNKCFJK75OT05CH7KJKDGEGDXVIR,accepted,1,1,
sacred_cow_2,participant17,177BAIOT9N9AQ0C2ZDT7R0IG3LFL04,accepted,0,1,
sacred_cow_2,participant227,1TNCXIV3MGALO28V88Y4O79KEYR241,accepted,1,2,
sacred_cow_2,participant172,19PRC51UJKPBRKRGBFL8U9Y3WWXJ2R,accepted,0,1,
sacred_cow_2,participant208,1BI62WZGMTYVVWDFTU2VHI1RL07P6G,accepted,0,1,
sacred_cow_2,participant170,15H9H5FWVMIWVSEKUDR56QKCBUAN3I,accepted,0,1,
sacred_cow_2,participant131,1VR6189OACZHIAQXJKYWXSTNMFWAQV,accepted,0,1,Here it's a definitional problem. Sacred cow can also refer to ideas or things held as important by people not just a person. It's not a cow though.
sacred_cow_2,participant28,11A8SVKA3FZHOJZN9HUL5FBJXL5K8A,accepted,1,1,
sacred_cow_2,participant5,1NE2FMHQE8P5BJLTUU54VW7TW94JTD,accepted,2,1,
sacred_cow_2,participant2,1RGV12DQ25EBQB9B2INABX3YCF8A9P,accepted,0,1,
sacred_cow_2,participant56,1XM8V0FZCL6EWBF7WPUVJ7WSGWM7NX,accepted,0,1,
sacred_cow_2,participant24,1S201ZWRENDSPO7ZZSATZHYWQKAA5L,accepted,5,2,
sacred_cow_2,participant196,1I64LM7P03UDTU9E90ZDSEZSZEHV10,accepted,1,1,
sacred_cow_2,participant130,1YM3U5O8T2E4W3BCLQF2Q92H2GT123,accepted,0,1,
sacred_cow_2,participant31,173A33MDSBOWAHAKOP75YYMN017480,accepted,0,1,
sacred_cow_2,participant191,1Z0J5DWPRG74PEQUP7B2C4J7XMB20L,rejected,4,1,
sacred_cow_2,participant126,1U4C5MUBHVTCRJHJEA39SQU7LZCZ9A,accepted,0,1,
sacred_cow_2,participant159,1UE0FCVRYF7714NNDFIACS5WA4TGLV,accepted,1,1,
sacred_cow_2,participant261,1AGU0JQXH19BI48IR2WXM0JPDXA17G,rejected,3,1,
eye_candy,participant185,11T4SYTW76ZBMGJQYCO33OCC2TYCDF,accepted,0,,She may look good enough to eat you may feel like devouring her with your eyes but nobody really ingests anything or anyone by use of the eyeball. People does use a relatively synesthetic term when they say a scene/person looks 'sweet' but nobody can taste with their eyes.  Butterflies can taste with their feet though.
eye_candy,participant38,1WNH5LLR5MRT79BDVFBQ1618AXX795,accepted,0,,
eye_candy,participant170,12FTV162QC6WYDQXAS4XAFP7AZX3PV,accepted,3,,
eye_candy,participant262,1UG2VABPJXMJBZASCI3F5CP57TMHIC,accepted,0,,
eye_candy,participant115,1HIEY0O6VDRLXVTI33IDX4ICOB1ILS,accepted,1,,
eye_candy,participant75,1MFHWWQ3PX9963RWVAA7EKQWTYO646,accepted,0,,Not really "candy for the eyes" but pleasing
eye_candy,participant68,1AKP62RVR267V6QXBG26GFMF2LQI5T,accepted,3,,Eye is literal candy obviously can't be ingested by an eye so it is not literal but it is meant as something appealing for the eye.
eye_candy,participant141,1RE8TJJ8WJDSE4UD8SR5GMJTHFZ61G,accepted,2,,eyes can't eat however it seems like a phrase people would understand without knowing.
eye_candy,participant125,1YV3PEN6AXE55NNLN9ZCWFLCTTST2Z,accepted,1,,
eye_candy,participant171,1C52BPC4AI79ORWM68BYJPLSC5AHBF,accepted,2,,
eye_candy,participant69,1O5DCBLHPDI80Z4WEAWUZKQOLED0IQ,accepted,1,,
eye_candy,participant107,13EOPY0LXP8L6G57B3AFR11APH4UX8,accepted,0,,It is neither an eye or candy.
eye_candy,participant245,1FMUURX6L8856PZ2CMR157SV39KZHT,accepted,3,,
eye_candy,participant256,1PV9FT5ES1ROX5USBP2YK1FZG0TVH9,accepted,4,,
eye_candy,participant142,1RATDI44FGARB4UDE8S77Z99EIPNFX,accepted,1,,
eye_candy,participant244,1MGKCKN9RSFTPBSLKCFZFC0490HPWU,accepted,2,,
eye_candy,participant96,1GGQBTWYVSGFC2CVEQ3NW12TEDYS8B,accepted,3,,
eye_candy,participant17,1BIPGB3K7R3PB9KVL9M0KK0CCL13A0,accepted,2,,
eye_candy,participant127,18SL6TKZNT83G45OXEAHXTLBRNK2E6,rejected,1,,
eye_candy,participant28,1VHHSUCP0H04PKDWBPH2672ZXBFDLI,accepted,1,,
eye_candy,participant172,14FUIM8EWSQPATG21EA30E7WGVUM6F,accepted,1,,
eye_candy,participant46,1Z0PTXT2IYY6RDAKRFQ0G6UTC9VLA3,accepted,1,,
eye_candy,participant134,1GJLZIR182L5FXRCU8EJV217Q2CJBV,accepted,2,,
eye_candy,participant130,1T0ELEYOK6W4HR3TXXED1IOVPVC3IE,accepted,0,,
eye_candy,participant182,1Z17E7XY6DDZV9X0V6W1VKCNF4HO4P,accepted,3,,
eye_candy,participant5,1PD4CKAT3QYKC4EGOO7FPHD1U1E5Q3,accepted,2,,
eye_candy,participant235,17J2ETVM4KSVNMTHX0ZPEY38HWRK3Q,accepted,1,,
eye_candy,participant202,1M4FADYDPIF2NPPCL474UM7NM8EXYF,accepted,2,,
eye_candy,participant191,1XLLAY3TW1D2GLAGAJO5KP7NU464QI,accepted,1,,
eye_candy,participant159,1M78A73NG8510I1F3905XW6N4412GR,accepted,1,,
rock_bottom_2,participant115,1TX188ZMTK57VU86GZDOKXRDFXTHEB,accepted,4,,
rock_bottom_2,participant244,1VR6189OACZHIAQXJKYWXSTNL5ZQAT,accepted,4,,
rock_bottom_2,participant185,1JUHOD5IBIT7TEJ9OIG5PXPT5GGMLZ,accepted,3,,
rock_bottom_2,participant262,1W2ZRI0ZQ0G9TPUPFNSKMO9E3N9OFH,accepted,5,,
rock_bottom_2,participant197,18I4T4WIGR1ORHMIM49T6TJF0DLSFT,accepted,3,,
rock_bottom_2,participant141,191RXE5QTGR1CUUX1Z7U63YDM6RWH9,accepted,5,,
rock_bottom_2,participant125,11QNTABVO5C9ADTDH08Y12GTC7YD85,accepted,5,,
rock_bottom_2,participant69,1EYU7GLL9QNLJVU7GTKKNN3T3NFXV0,accepted,1,,
rock_bottom_2,participant107,12O6XHANXOD7SLIS376ZXZL2KPYZL3,accepted,5,,The literal definition is the absolute bottom.
rock_bottom_2,participant143,1BG3666P54FYXK9EMKGLXP757JKEK9,accepted,4,,
rock_bottom_2,participant142,18XCYX9TLCPCDEY99IXVSUZW0QHZ81,accepted,5,,
rock_bottom_2,participant207,13D07VUZL8JKO5TG13WFU7N6QKB5RT,accepted,4,,
rock_bottom_2,participant256,1C2CJL104GN67SBZI0BQTYGN6XA3LS,accepted,5,,
rock_bottom_2,participant171,1XNPDU4WPQKOO78SVW5O4FYQG2R36Q,accepted,2,,
rock_bottom_2,participant245,1YFN5SQ9P2EIJIY5VCEVELKWVYGZQU,accepted,5,,
rock_bottom_2,participant96,16KB1JHQZWS7ZBFD5YKLG3L03CHH5E,accepted,5,,
rock_bottom_2,participant227,1H517448K5QLTM9D27D7UKK99TFFMR,accepted,5,,
rock_bottom_2,participant37,1IS64GKVKDLPZNMXXBJWBNG13UOI4S,accepted,3,,
rock_bottom_2,participant28,1P3NPT4OZ65CE7ZQUT71KS3NMP98MA,accepted,2,,
rock_bottom_2,participant172,1A9FV5BR66OEDDEWVSRILFKH1483O6,accepted,3,,
rock_bottom_2,participant170,1S201ZWRENDSPO7ZZSATZHYWQJ1A5A,accepted,5,,
rock_bottom_2,participant134,1DVFNF7DH9M9QIYTRE3RKLC6JQ33UQ,accepted,4,,
rock_bottom_2,participant208,1GJLZIR182L5FXRCU8EJV217Q2IBJT,accepted,3,,
rock_bottom_2,participant15,1YNRB5R5P9SUE4O8021623YO0FQABE,accepted,3,,
rock_bottom_2,participant46,1LFVZ423T5V3KLCVMDHETZFYEVN52C,accepted,4,,
rock_bottom_2,participant152,1LSHPMDAOMB7AAI1QDD0NGFK5GO2N0,accepted,3,,
rock_bottom_2,participant108,1EUJBM7DDWXBCO7C4LBHI16Y3VLS7L,accepted,4,,
rock_bottom_2,participant150,10WJDOJJBW5VKHVSMOK1YJFD3B4TGN,accepted,3,,
rock_bottom_2,participant191,1C8TZA0ICDV5R3D3MYFFC0JM5NVSX9,accepted,4,,
rock_bottom_2,participant159,1DC4P1XPTGHA9K4EC8C97HECKDL43A,accepted,3,,
china_clay_1,participant115,1FKWGOP9KDTW3PQ5MLSF4SZLPQ7YKG,accepted,0,,
china_clay_1,participant170,1QLPJSJFXQMV68GSGU675JMH83BTYU,accepted,3,,
china_clay_1,participant107,12NG4MOBEQI5BPNV3YUN3NJBL9WQC9,accepted,0,,
china_clay_1,participant69,150E1A7GY8ARR1ZGTQ6HX2OMNLX7US,accepted,5,,
china_clay_1,participant262,1VJGXUKR87CM27MJVTX2PHB999TWAM,accepted,5,,
china_clay_1,participant141,1C55XR7VA0TZ5LNZH4DNHWYBR7L8CZ,accepted,3,,
china_clay_1,participant125,1JZ4GPZ9X8GZCSD1OBSQPCNRO09P52,accepted,4,,
china_clay_1,participant87,1TEJ4O3GQKW0C2NZFFZDDJ3V15NJ3H,accepted,0,,
china_clay_1,participant185,1CEIUNWHZTFI35FNK2OI8SUY5LGCT4,accepted,2,,
china_clay_1,participant142,1JUNTLV8AWCSYWOSK87TU9RAURLHCZ,accepted,4,,
china_clay_1,participant245,1C52BPC4AI79ORWM68BYJPLSC6XHB4,accepted,5,,
china_clay_1,participant3,1HIEY0O6VDRLXVTI33IDX4ICODSILN,accepted,3,,
china_clay_1,participant207,1O8DREVAA6YREP6QUN5ZBOE4EWMFPF,accepted,0,,
china_clay_1,participant256,1VCHBRF00BYQDATKICC5TBVC62ZM3C,accepted,1,,
china_clay_1,participant134,1V0IJO84B248BQLYE2YTD69GINBNXE,accepted,5,,
china_clay_1,participant96,1GJ7AHEZET3HO528V2JSYNYC44ICS0,accepted,2,,
china_clay_1,participant227,1YC54GSD6JXZJQ69MWJ1HSTMCHG9CB,accepted,0,,
china_clay_1,participant208,1L5PQGUE0XF54BYH129O01S7GQ66LZ,accepted,0,,
china_clay_1,participant172,1ME6SBJAXZ83ZW7UCWBKF4IIGBVNNS,accepted,4,,
china_clay_1,participant130,1LJIIJ3J7JKIDLOMHR23Q0FB7CN7JZ,accepted,1,,
china_clay_1,participant182,14DRQO2JOOCVIZC9DDE67KHBXPSV9U,accepted,2,,
china_clay_1,participant28,1OJS0WFEW6FQNVABJ21VPI62BM8D5P,accepted,0,,
china_clay_1,participant17,191OJ0FS1PPVF1OBFXCFV0ONBYD5EE,accepted,1,,
china_clay_1,participant175,13QMXD56GPZOEUZM53S1OONSH83NRZ,accepted,0,,
china_clay_1,participant150,1P64OHMPI7SEQAP3B5N6MEZ6BBHCMW,rejected,5,,
china_clay_1,participant29,1TTL86HJCNXV5KN98N41BYFSIEO9UF,rejected,5,,
china_clay_1,participant47,1CB1VZEGGSSGR2PA3Q8D66YFGXK8TQ,rejected,0,,
china_clay_1,participant191,1C2E2D567VEX7ITG2MFOLQSCA84117,rejected,0,,
china_clay_1,participant202,1FFQ8OEN8BQSL70SAT3W3B493BEEAR,accepted,1,,
china_clay_1,participant159,13QMXD56GPZOEUZM53S1OONSH82NRY,accepted,1,,
climate_change,participant244,1E6GNIMU7QBHNBUTKC8E46OERJJOEI,accepted,5,,
climate_change,participant115,12C91KHDTK88JJT4YVDOTQ5EJIN8WI,accepted,5,,
climate_change,participant170,1EYU7GLL9QNLJVU7GTKKNN3T3IYXV9,accepted,5,,
climate_change,participant75,1T853ZVVHHOK9BM3GYJH211JBK9KO0,accepted,5,,
climate_change,participant68,180EECU6MG8D9QZW8RL8INEZF830UZ,accepted,5,,
climate_change,participant151,1VCHBRF00BYQDATKICC5TBVC5YLM3P,accepted,5,,
climate_change,participant141,1SMU419WV5AJ9KPMWYTU76801U0WW5,accepted,5,,
climate_change,participant262,1H517448K5QLTM9D27D7UKK98PYMF8,accepted,5,,
climate_change,participant171,13QMXD56GPZOEUZM53S1OONSG3LRNA,accepted,5,,
climate_change,participant107,1CI4FV3SV9OPSK3VBYZOL010UQSWEM,accepted,5,,
climate_change,participant143,1Z462LIZOTVX4K685S1AUMOOD3DT5U,accepted,5,,
climate_change,participant28,1WBUXVHT4RHG5ICLXE48O3VEUVTK4E,accepted,5,,
climate_change,participant185,19BMTVW2D6PFW97ATX08I8J3IDLI2I,accepted,5,,
climate_change,participant142,1R5MC6UGNUD818O8NCFE9QW7G7NSIY,accepted,5,,
climate_change,participant101,1ZKICL7MU6IYC7RFACNJ8OAHDD8OU6,accepted,5,,
climate_change,participant245,1SUK8FYTXAXEPNT0KPUOFHQEDUEQWS,accepted,5,,
climate_change,participant129,1GJLZIR182L5FXRCU8EJV217QZTBJY,accepted,5,,
climate_change,participant87,1R5MC6UGNUD818O8NCFE9QW7H9MISS,accepted,5,,
climate_change,participant96,1BUABRYEFF2BBFN0VJSX8V0F81A70H,accepted,5,,
climate_change,participant17,13EOPY0LXP8L6G57B3AFR11AQK6UXH,accepted,5,,
climate_change,participant227,1PV9FT5ES1ROX5USBP2YK1FZG17HVB,accepted,5,,
climate_change,participant172,1C52BPC4AI79ORWM68BYJPLSDA6BHG,accepted,5,,
climate_change,participant208,1I98INZ2B6VXGXJCPXOX9AIJ3AHVCX,accepted,5,,
climate_change,participant46,19PRC51UJKPBRKRGBFL8U9Y3WWI2JV,accepted,5,,
climate_change,participant235,1ZOZJSWL13E46UEMB94TLU13MDVFUS,accepted,5,,
climate_change,participant261,1OWEQEQLRNVUDKGHN2XHJZ6O25BNDO,accepted,5,,
climate_change,participant76,19PRC51UJKPBRKRGBFL8U9Y3WUMJ2C,accepted,5,,
climate_change,participant202,1M1K2T832ISZ971O8WFYLNIWPPWN51,accepted,4,,
climate_change,participant191,1WBUXVHT4RHG5ICLXE48O3VEVYCK44,accepted,5,,
climate_change,participant159,114JU7C70ZTQW2RO6GH9OL5RRINZAK,rejected,1,,
cheat_sheet_1,participant115,13UDFOZ6SQ5CV2QATZPMSCWYYXH7BW,accepted,2,2,
cheat_sheet_1,participant185,1HOGUDL3Q6TLF5AG5GGQ9C9NDPB6WC,accepted,2,2,To cheat in this case is rather a jocular term. It doesn't imply fraud.
cheat_sheet_1,participant262,1TNCXIV3MGALO28V88Y4O79KDS4423,accepted,3,2,
cheat_sheet_1,participant141,1DGUDLDN597X0T8Y63BO7L924BQ01K,accepted,5,1,
cheat_sheet_1,participant125,1ABPZTRAPJ4YQUW1TQCMBWJ3B8PLR6,accepted,5,1,
cheat_sheet_1,participant57,1FMUURX6L8856PZ2CMR157SV38CZHJ,accepted,3,2,
cheat_sheet_1,participant143,1P00GVOJS0I4LWS9RFWS16NGODRH3I,accepted,4,1,
cheat_sheet_1,participant107,1X9M5I4SH4QA6M91SPY9PQW6O7Z579,accepted,1,2,It usually isn't cheating to use a reference sheet but it could be in some circumstances.
cheat_sheet_1,participant245,11ALUIAYBDLZDJF2AWL6Q5OBIBB1KA,accepted,0,2,
cheat_sheet_1,participant3,12N76HTKHGBU8EHXRS8AUQ4CWML4UP,accepted,0,2,
cheat_sheet_1,participant207,15ZWQLLK06BCHCAXAN1PV4C9BQ75V5,accepted,5,1,
cheat_sheet_1,participant256,1R5MC6UGNUD818O8NCFE9QW7H9DISJ,accepted,1,2,
cheat_sheet_1,participant96,1IF4GV6NHYUE2ELNBJJNYKINRUDTV6,accepted,1,2,
cheat_sheet_1,participant17,1M70MQES2AJRSKPRMMVPR7NYU8EZYG,accepted,1,2,
cheat_sheet_1,participant28,1GUNTRB9CNPIESO0ZQCC0EBUP58QYS,accepted,4,2,
cheat_sheet_1,participant172,18U4O7J2GI75XJE99F0VGZWDFOZ1XH,accepted,1,2,
cheat_sheet_1,participant208,1TOK4EMG271CV5GTOHXUYO6TSHYODQ,accepted,1,2,
cheat_sheet_1,participant134,1CBEBNGXP5ZUWYDING309LZXDODSZS,accepted,1,1,
cheat_sheet_1,participant170,1S0I4CB6ZUYSMU0FZ9C0KBJ96RK9LJ,accepted,1,2,
cheat_sheet_1,participant108,17VYYDLN5XFEPZWN6T9I2YG4DPZTUG,accepted,4,2,
cheat_sheet_1,participant2,18I4T4WIGR1ORHMIM49T6TJF1J9FSH,accepted,1,2,
cheat_sheet_1,participant56,1TTL86HJCNXV5KN98N41BYFSJI2U9N,accepted,2,2,
cheat_sheet_1,participant5,1UKS9W657BUEZWRKC47NNW1NGBMP7A,accepted,4,2,
cheat_sheet_1,participant87,1Y9O5SACNIAX7NGW5K3WF6X3MRB98N,accepted,4,2,
cheat_sheet_1,participant171,1TX188ZMTK57VU86GZDOKXRDG8LHEQ,accepted,1,2,
